lat,lon,time,par/einstein m-2 day-1
28.0,121.0,2018-02-21 ,15.31
28.0,121.25,2018-02-21 ,20.71
28.0,121.5,2018-02-21 ,17.88
28.0,121.75,2018-02-21 ,20.64
28.0,122.0,2018-02-21 ,17.43
28.0,122.25,2018-02-21 ,8.17
28.25,121.25,2018-02-21 ,6.71
28.25,121.5,2018-02-21 ,16.31
28.25,121.75,2018-02-21 ,17.58
28.25,122.0,2018-02-21 ,7.36
28.25,122.25,2018-02-21 ,6.68
28.5,121.75,2018-02-21 ,15.88
28.5,122.0,2018-02-21 ,11.46
28.5,122.25,2018-02-21 ,9.78
27.25,120.75,2018-02-22 ,1.5
27.25,121.0,2018-02-22 ,3.39
27.25,121.25,2018-02-22 ,4.26
27.25,121.5,2018-02-22 ,4.06
27.25,121.75,2018-02-22 ,5.28
27.25,122.0,2018-02-22 ,6.22
27.25,122.25,2018-02-22 ,6.04
27.5,120.75,2018-02-22 ,3.54
27.5,121.0,2018-02-22 ,1.52
27.5,121.25,2018-02-22 ,2.14
27.5,121.5,2018-02-22 ,2.7
27.5,121.75,2018-02-22 ,4.29
27.5,122.0,2018-02-22 ,6.52
27.5,122.25,2018-02-22 ,5.1
27.75,120.75,2018-02-22 ,2.58
27.75,121.0,2018-02-22 ,2.31
27.75,121.25,2018-02-22 ,3.85
27.75,121.5,2018-02-22 ,3.55
27.75,121.75,2018-02-22 ,5.74
27.75,122.0,2018-02-22 ,7.32
27.75,122.25,2018-02-22 ,6.65
28.0,121.0,2018-02-22 ,3.44
28.0,121.25,2018-02-22 ,3.34
28.0,121.5,2018-02-22 ,4.73
28.0,121.75,2018-02-22 ,7.02
28.0,122.0,2018-02-22 ,9.58
28.0,122.25,2018-02-22 ,6.27
28.25,121.5,2018-02-22 ,3.58
28.25,121.75,2018-02-22 ,4.94
28.25,122.0,2018-02-22 ,6.22
28.25,122.25,2018-02-22 ,6.25
28.5,121.75,2018-02-22 ,4.91
28.5,122.0,2018-02-22 ,8.98
28.5,122.25,2018-02-22 ,9.74
27.25,120.5,2018-02-23 ,42.25
27.25,120.75,2018-02-23 ,41.75
27.25,121.0,2018-02-23 ,42.53
27.25,121.25,2018-02-23 ,43.12
27.25,121.5,2018-02-23 ,43.08
27.25,121.75,2018-02-23 ,42.37
27.25,122.0,2018-02-23 ,41.2
27.25,122.25,2018-02-23 ,43.05
27.5,120.75,2018-02-23 ,41.74
27.5,121.0,2018-02-23 ,41.73
27.5,121.25,2018-02-23 ,42.5
27.5,121.5,2018-02-23 ,43.03
27.5,121.75,2018-02-23 ,43.16
27.5,122.0,2018-02-23 ,42.66
27.5,122.25,2018-02-23 ,43.32
27.75,120.75,2018-02-23 ,41.98
27.75,121.0,2018-02-23 ,42.01
27.75,121.25,2018-02-23 ,41.49
27.75,121.5,2018-02-23 ,42.59
27.75,121.75,2018-02-23 ,43.02
27.75,122.0,2018-02-23 ,42.94
27.75,122.25,2018-02-23 ,42.37
28.0,120.75,2018-02-23 ,41.59
28.0,121.0,2018-02-23 ,41.77
28.0,121.25,2018-02-23 ,41.62
28.0,121.5,2018-02-23 ,41.71
28.0,121.75,2018-02-23 ,42.53
28.0,122.0,2018-02-23 ,43.3
28.0,122.25,2018-02-23 ,41.99
28.25,121.25,2018-02-23 ,41.86
28.25,121.5,2018-02-23 ,41.48
28.25,121.75,2018-02-23 ,41.34
28.25,122.0,2018-02-23 ,42.2
28.25,122.25,2018-02-23 ,39.37
28.5,121.75,2018-02-23 ,41.52
28.5,122.0,2018-02-23 ,41.49
28.5,122.25,2018-02-23 ,42.19
27.25,120.75,2018-02-24 ,3.38
27.25,121.0,2018-02-24 ,2.24
27.25,121.25,2018-02-24 ,11.81
27.25,121.5,2018-02-24 ,6.63
27.25,121.75,2018-02-24 ,7.11
27.25,122.0,2018-02-24 ,13.91
27.25,122.25,2018-02-24 ,11.99
27.5,120.75,2018-02-24 ,2.19
27.5,121.0,2018-02-24 ,1.89
27.5,121.25,2018-02-24 ,1.48
27.5,121.5,2018-02-24 ,5.24
27.5,121.75,2018-02-24 ,14.53
27.5,122.0,2018-02-24 ,14.68
27.5,122.25,2018-02-24 ,11.01
27.75,120.75,2018-02-24 ,4.77
27.75,121.0,2018-02-24 ,9.86
27.75,121.25,2018-02-24 ,3.24
27.75,121.5,2018-02-24 ,5.46
27.75,121.75,2018-02-24 ,8.73
27.75,122.0,2018-02-24 ,13.84
27.75,122.25,2018-02-24 ,7.3
28.0,120.75,2018-02-24 ,13.08
28.0,121.0,2018-02-24 ,6.06
28.0,121.25,2018-02-24 ,2.25
28.0,121.5,2018-02-24 ,3.4
28.0,121.75,2018-02-24 ,3.78
28.0,122.0,2018-02-24 ,8.26
28.0,122.25,2018-02-24 ,3.17
28.25,121.25,2018-02-24 ,4.44
28.25,121.5,2018-02-24 ,1.9
28.25,121.75,2018-02-24 ,1.75
28.25,122.0,2018-02-24 ,3.79
28.25,122.25,2018-02-24 ,6.24
28.5,121.75,2018-02-24 ,1.52
28.5,122.0,2018-02-24 ,4.97
28.5,122.25,2018-02-24 ,5.32
27.25,120.75,2018-02-25 ,21.7
27.5,120.75,2018-02-25 ,22.67
27.5,121.0,2018-02-25 ,20.85
27.75,120.75,2018-02-25 ,14.0
27.75,121.0,2018-02-25 ,26.07
28.0,120.75,2018-02-25 ,20.37
28.0,121.0,2018-02-25 ,27.12
28.0,121.25,2018-02-25 ,23.14
28.25,121.25,2018-02-25 ,19.39
28.25,121.5,2018-02-25 ,22.01
27.25,120.5,2018-02-26 ,40.86
27.25,120.75,2018-02-26 ,43.59
27.25,121.0,2018-02-26 ,44.87
27.25,121.25,2018-02-26 ,45.14
27.25,121.5,2018-02-26 ,44.36
27.25,121.75,2018-02-26 ,42.83
27.25,122.0,2018-02-26 ,24.44
27.25,122.25,2018-02-26 ,33.16
27.5,120.75,2018-02-26 ,42.37
27.5,121.0,2018-02-26 ,43.11
27.5,121.25,2018-02-26 ,44.21
27.5,121.5,2018-02-26 ,44.71
27.5,121.75,2018-02-26 ,43.75
27.5,122.0,2018-02-26 ,42.74
27.5,122.25,2018-02-26 ,41.39
27.75,120.75,2018-02-26 ,42.2
27.75,121.0,2018-02-26 ,42.7
27.75,121.25,2018-02-26 ,42.82
27.75,121.5,2018-02-26 ,43.92
27.75,121.75,2018-02-26 ,43.7
27.75,122.0,2018-02-26 ,43.0
27.75,122.25,2018-02-26 ,36.98
28.0,120.75,2018-02-26 ,41.46
28.0,121.0,2018-02-26 ,42.3
28.0,121.25,2018-02-26 ,42.0
28.0,121.5,2018-02-26 ,42.24
28.0,121.75,2018-02-26 ,43.12
28.0,122.0,2018-02-26 ,43.11
28.0,122.25,2018-02-26 ,41.79
28.25,121.25,2018-02-26 ,36.86
28.25,121.5,2018-02-26 ,42.05
28.25,121.75,2018-02-26 ,41.6
28.25,122.0,2018-02-26 ,41.92
28.25,122.25,2018-02-26 ,32.63
28.5,121.75,2018-02-26 ,41.74
28.5,122.0,2018-02-26 ,41.54
28.5,122.25,2018-02-26 ,38.15
27.25,120.75,2018-02-27 ,13.95
27.25,121.0,2018-02-27 ,13.81
27.25,121.25,2018-02-27 ,12.49
27.25,121.5,2018-02-27 ,16.72
27.25,121.75,2018-02-27 ,11.9
27.25,122.0,2018-02-27 ,9.04
27.25,122.25,2018-02-27 ,12.2
27.5,120.75,2018-02-27 ,14.18
27.5,121.0,2018-02-27 ,11.88
27.5,121.25,2018-02-27 ,14.69
27.5,121.5,2018-02-27 ,15.65
27.5,121.75,2018-02-27 ,16.49
27.5,122.0,2018-02-27 ,10.73
27.5,122.25,2018-02-27 ,13.56
27.75,120.75,2018-02-27 ,14.71
27.75,121.0,2018-02-27 ,13.6
27.75,121.25,2018-02-27 ,11.69
27.75,121.5,2018-02-27 ,12.07
27.75,121.75,2018-02-27 ,14.96
27.75,122.0,2018-02-27 ,13.23
27.75,122.25,2018-02-27 ,11.97
28.0,120.75,2018-02-27 ,12.6
28.0,121.0,2018-02-27 ,13.52
28.0,121.25,2018-02-27 ,14.41
28.0,121.5,2018-02-27 ,11.93
28.0,121.75,2018-02-27 ,15.33
28.0,122.0,2018-02-27 ,10.82
28.0,122.25,2018-02-27 ,10.59
28.25,121.25,2018-02-27 ,15.47
28.25,121.5,2018-02-27 ,14.77
28.25,121.75,2018-02-27 ,16.59
28.25,122.0,2018-02-27 ,13.27
28.25,122.25,2018-02-27 ,14.33
28.5,121.75,2018-02-27 ,19.6
28.5,122.0,2018-02-27 ,15.84
28.5,122.25,2018-02-27 ,16.11
27.25,120.75,2018-02-28 ,23.61
27.25,121.0,2018-02-28 ,34.7
27.25,121.25,2018-02-28 ,45.36
27.25,121.5,2018-02-28 ,43.43
27.25,121.75,2018-02-28 ,27.36
27.25,122.0,2018-02-28 ,20.3
27.25,122.25,2018-02-28 ,18.49
27.5,120.75,2018-02-28 ,10.58
27.5,121.0,2018-02-28 ,19.03
27.5,121.25,2018-02-28 ,35.35
27.5,121.5,2018-02-28 ,34.36
27.5,121.75,2018-02-28 ,16.73
27.5,122.0,2018-02-28 ,12.57
27.5,122.25,2018-02-28 ,21.28
27.75,120.75,2018-02-28 ,17.15
27.75,121.0,2018-02-28 ,15.74
27.75,121.25,2018-02-28 ,22.73
27.75,121.5,2018-02-28 ,34.3
27.75,121.75,2018-02-28 ,25.39
27.75,122.0,2018-02-28 ,28.71
27.75,122.25,2018-02-28 ,20.32
28.0,120.75,2018-02-28 ,24.63
28.0,121.0,2018-02-28 ,19.62
28.0,121.25,2018-02-28 ,15.78
28.0,121.5,2018-02-28 ,22.4
28.0,121.75,2018-02-28 ,35.79
28.0,122.0,2018-02-28 ,38.26
28.0,122.25,2018-02-28 ,26.47
28.25,121.25,2018-02-28 ,31.89
28.25,121.5,2018-02-28 ,24.23
28.25,121.75,2018-02-28 ,25.74
28.25,122.0,2018-02-28 ,22.15
28.25,122.25,2018-02-28 ,37.05
28.5,121.75,2018-02-28 ,21.27
28.5,122.0,2018-02-28 ,36.52
28.5,122.25,2018-02-28 ,32.27
27.25,120.75,2018-03-01 ,43.4
27.25,121.0,2018-03-01 ,44.83
27.25,121.25,2018-03-01 ,45.74
27.25,121.5,2018-03-01 ,45.44
27.25,121.75,2018-03-01 ,45.17
27.25,122.0,2018-03-01 ,45.05
27.25,122.25,2018-03-01 ,45.18
27.5,120.75,2018-03-01 ,42.24
27.5,121.0,2018-03-01 ,42.78
27.5,121.25,2018-03-01 ,44.17
27.5,121.5,2018-03-01 ,44.83
27.5,121.75,2018-03-01 ,44.57
27.5,122.0,2018-03-01 ,44.88
27.5,122.25,2018-03-01 ,45.19
27.75,121.0,2018-03-01 ,42.66
27.75,121.25,2018-03-01 ,42.82
27.75,121.5,2018-03-01 ,44.33
27.75,121.75,2018-03-01 ,44.78
27.75,122.0,2018-03-01 ,45.08
27.75,122.25,2018-03-01 ,44.82
28.0,120.75,2018-03-01 ,42.0
28.0,121.0,2018-03-01 ,41.7
28.0,121.25,2018-03-01 ,41.98
28.0,121.5,2018-03-01 ,42.74
28.0,121.75,2018-03-01 ,43.8
28.0,122.0,2018-03-01 ,44.47
28.0,122.25,2018-03-01 ,44.88
28.25,121.25,2018-03-01 ,41.96
28.25,121.5,2018-03-01 ,41.33
28.25,121.75,2018-03-01 ,42.08
28.25,122.0,2018-03-01 ,43.39
28.25,122.25,2018-03-01 ,44.26
28.5,121.75,2018-03-01 ,40.91
28.5,122.0,2018-03-01 ,41.31
28.5,122.25,2018-03-01 ,42.17
27.25,120.75,2018-03-02 ,12.49
27.25,121.0,2018-03-02 ,10.29
27.25,121.25,2018-03-02 ,9.61
27.25,121.5,2018-03-02 ,12.13
27.25,121.75,2018-03-02 ,13.09
27.25,122.0,2018-03-02 ,11.76
27.25,122.25,2018-03-02 ,12.34
27.5,120.75,2018-03-02 ,10.44
27.5,121.0,2018-03-02 ,9.25
27.5,121.25,2018-03-02 ,8.4
27.5,121.5,2018-03-02 ,13.32
27.5,121.75,2018-03-02 ,10.56
27.5,122.0,2018-03-02 ,12.57
27.5,122.25,2018-03-02 ,19.18
27.75,120.75,2018-03-02 ,10.57
27.75,121.0,2018-03-02 ,9.14
27.75,121.25,2018-03-02 ,8.38
27.75,121.5,2018-03-02 ,8.69
27.75,121.75,2018-03-02 ,11.33
27.75,122.0,2018-03-02 ,10.28
27.75,122.25,2018-03-02 ,8.57
28.0,120.75,2018-03-02 ,7.0
28.0,121.0,2018-03-02 ,8.77
28.0,121.25,2018-03-02 ,8.81
28.0,121.5,2018-03-02 ,8.28
28.0,121.75,2018-03-02 ,8.76
28.0,122.0,2018-03-02 ,11.06
28.0,122.25,2018-03-02 ,8.0
28.25,121.25,2018-03-02 ,9.45
28.25,121.5,2018-03-02 ,10.08
28.25,121.75,2018-03-02 ,9.73
28.25,122.0,2018-03-02 ,6.74
28.25,122.25,2018-03-02 ,6.62
28.5,121.75,2018-03-02 ,14.22
28.5,122.0,2018-03-02 ,14.32
28.5,122.25,2018-03-02 ,9.43
27.25,120.75,2018-03-03 ,29.59
27.25,121.0,2018-03-03 ,29.57
27.25,121.25,2018-03-03 ,29.0
27.25,122.0,2018-03-03 ,24.94
27.25,122.25,2018-03-03 ,24.85
27.5,120.75,2018-03-03 ,38.95
27.5,121.0,2018-03-03 ,30.96
27.5,122.0,2018-03-03 ,24.71
27.5,122.25,2018-03-03 ,24.32
27.75,121.0,2018-03-03 ,36.69
27.75,121.75,2018-03-03 ,24.66
27.75,122.0,2018-03-03 ,25.91
27.75,122.25,2018-03-03 ,27.71
28.0,120.75,2018-03-03 ,39.99
28.0,121.0,2018-03-03 ,37.81
28.0,121.75,2018-03-03 ,28.78
28.0,122.0,2018-03-03 ,26.49
28.0,122.25,2018-03-03 ,32.74
28.25,121.5,2018-03-03 ,25.37
28.25,121.75,2018-03-03 ,29.46
28.25,122.0,2018-03-03 ,26.03
28.25,122.25,2018-03-03 ,21.07
28.5,121.75,2018-03-03 ,21.74
28.5,122.0,2018-03-03 ,28.03
28.5,122.25,2018-03-03 ,23.3
27.25,120.5,2018-03-04 ,33.48
27.25,122.0,2018-03-04 ,18.8
27.25,122.25,2018-03-04 ,21.14
27.5,121.75,2018-03-04 ,31.78
27.5,122.0,2018-03-04 ,30.13
27.5,122.25,2018-03-04 ,35.75
27.75,120.75,2018-03-04 ,23.6
27.75,121.0,2018-03-04 ,19.53
27.75,121.25,2018-03-04 ,26.0
27.75,121.5,2018-03-04 ,24.99
27.75,121.75,2018-03-04 ,30.92
27.75,122.0,2018-03-04 ,30.39
27.75,122.25,2018-03-04 ,28.46
28.0,120.75,2018-03-04 ,40.82
28.0,121.0,2018-03-04 ,21.05
28.0,121.25,2018-03-04 ,21.73
28.0,121.5,2018-03-04 ,22.84
28.0,121.75,2018-03-04 ,24.9
28.0,122.0,2018-03-04 ,29.02
28.0,122.25,2018-03-04 ,23.31
28.25,121.25,2018-03-04 ,17.23
28.25,121.5,2018-03-04 ,25.92
28.25,121.75,2018-03-04 ,25.99
28.25,122.0,2018-03-04 ,24.92
28.25,122.25,2018-03-04 ,23.87
28.5,121.75,2018-03-04 ,21.63
28.5,122.0,2018-03-04 ,22.4
28.5,122.25,2018-03-04 ,19.52
27.25,120.5,2018-03-05 ,13.96
27.25,120.75,2018-03-05 ,12.31
27.25,121.0,2018-03-05 ,25.21
27.25,121.25,2018-03-05 ,28.14
27.25,121.5,2018-03-05 ,24.19
27.25,121.75,2018-03-05 ,36.22
27.25,122.0,2018-03-05 ,30.52
27.25,122.25,2018-03-05 ,19.27
27.5,120.75,2018-03-05 ,12.63
27.5,121.0,2018-03-05 ,13.41
27.5,121.25,2018-03-05 ,14.28
27.5,121.5,2018-03-05 ,12.3
27.5,121.75,2018-03-05 ,9.6
27.5,122.0,2018-03-05 ,10.63
27.5,122.25,2018-03-05 ,16.97
27.75,120.75,2018-03-05 ,11.31
27.75,121.0,2018-03-05 ,11.47
27.75,121.25,2018-03-05 ,10.33
27.75,121.5,2018-03-05 ,8.6
27.75,121.75,2018-03-05 ,8.21
27.75,122.0,2018-03-05 ,7.21
27.75,122.25,2018-03-05 ,5.32
28.0,120.75,2018-03-05 ,6.71
28.0,121.0,2018-03-05 ,10.5
28.0,121.25,2018-03-05 ,7.57
28.0,121.5,2018-03-05 ,11.49
28.0,121.75,2018-03-05 ,11.64
28.0,122.0,2018-03-05 ,10.63
28.0,122.25,2018-03-05 ,11.24
28.25,121.25,2018-03-05 ,12.33
28.25,121.5,2018-03-05 ,15.99
28.25,121.75,2018-03-05 ,14.13
28.25,122.0,2018-03-05 ,12.19
28.25,122.25,2018-03-05 ,11.29
28.5,121.75,2018-03-05 ,19.05
28.5,122.0,2018-03-05 ,13.33
28.5,122.25,2018-03-05 ,13.3
27.25,120.75,2018-03-06 ,20.39
27.25,121.0,2018-03-06 ,16.14
27.25,121.25,2018-03-06 ,21.54
27.5,120.75,2018-03-06 ,23.59
27.5,121.0,2018-03-06 ,27.74
27.5,121.25,2018-03-06 ,23.15
27.75,120.75,2018-03-06 ,33.81
27.75,121.0,2018-03-06 ,26.98
27.75,121.25,2018-03-06 ,22.67
27.75,121.5,2018-03-06 ,25.57
28.0,120.75,2018-03-06 ,32.19
28.0,121.0,2018-03-06 ,25.81
28.0,121.25,2018-03-06 ,20.14
28.0,121.5,2018-03-06 ,17.61
28.25,121.25,2018-03-06 ,31.91
28.25,121.5,2018-03-06 ,24.91
28.5,121.75,2018-03-06 ,37.59
27.25,120.75,2018-03-07 ,10.04
27.25,121.0,2018-03-07 ,11.04
27.25,121.25,2018-03-07 ,8.46
27.25,121.5,2018-03-07 ,12.21
27.25,121.75,2018-03-07 ,19.37
27.25,122.0,2018-03-07 ,26.95
27.25,122.25,2018-03-07 ,30.81
27.5,120.75,2018-03-07 ,5.47
27.5,121.0,2018-03-07 ,7.7
27.5,121.25,2018-03-07 ,9.93
27.5,121.5,2018-03-07 ,13.69
27.5,121.75,2018-03-07 ,13.48
27.5,122.0,2018-03-07 ,19.21
27.5,122.25,2018-03-07 ,35.78
27.75,120.75,2018-03-07 ,10.86
27.75,121.0,2018-03-07 ,8.67
27.75,121.25,2018-03-07 ,6.91
27.75,121.5,2018-03-07 ,10.78
27.75,121.75,2018-03-07 ,7.66
27.75,122.0,2018-03-07 ,12.56
27.75,122.25,2018-03-07 ,18.3
28.0,120.75,2018-03-07 ,7.99
28.0,121.0,2018-03-07 ,8.36
28.0,121.25,2018-03-07 ,5.8
28.0,121.5,2018-03-07 ,7.66
28.0,121.75,2018-03-07 ,4.67
28.0,122.0,2018-03-07 ,11.21
28.0,122.25,2018-03-07 ,17.74
28.25,121.25,2018-03-07 ,7.4
28.25,121.5,2018-03-07 ,6.91
28.25,121.75,2018-03-07 ,10.57
28.25,122.0,2018-03-07 ,6.99
28.25,122.25,2018-03-07 ,11.72
28.5,121.75,2018-03-07 ,11.35
28.5,122.0,2018-03-07 ,6.87
28.5,122.25,2018-03-07 ,5.15
27.25,120.75,2018-03-08 ,13.2
27.25,121.0,2018-03-08 ,16.76
27.25,121.25,2018-03-08 ,18.51
27.25,121.5,2018-03-08 ,13.24
27.25,121.75,2018-03-08 ,31.71
27.25,122.0,2018-03-08 ,29.35
27.25,122.25,2018-03-08 ,11.49
27.5,120.75,2018-03-08 ,23.16
27.5,121.0,2018-03-08 ,19.74
27.5,121.25,2018-03-08 ,26.79
27.5,121.5,2018-03-08 ,36.11
27.5,121.75,2018-03-08 ,15.99
27.5,122.0,2018-03-08 ,18.5
27.5,122.25,2018-03-08 ,10.27
27.75,120.75,2018-03-08 ,11.77
27.75,121.0,2018-03-08 ,15.01
27.75,121.25,2018-03-08 ,17.18
27.75,121.5,2018-03-08 ,20.73
27.75,121.75,2018-03-08 ,14.33
27.75,122.0,2018-03-08 ,25.33
27.75,122.25,2018-03-08 ,28.5
28.0,120.75,2018-03-08 ,10.71
28.0,121.0,2018-03-08 ,12.46
28.0,121.25,2018-03-08 ,11.68
28.0,121.5,2018-03-08 ,20.22
28.0,121.75,2018-03-08 ,8.34
28.0,122.0,2018-03-08 ,17.45
28.0,122.25,2018-03-08 ,32.99
28.25,121.25,2018-03-08 ,17.1
28.25,121.5,2018-03-08 ,8.52
28.25,121.75,2018-03-08 ,13.08
28.25,122.0,2018-03-08 ,15.79
28.25,122.25,2018-03-08 ,14.98
28.5,121.75,2018-03-08 ,16.03
28.5,122.0,2018-03-08 ,14.69
28.5,122.25,2018-03-08 ,11.27
27.25,120.75,2018-03-09 ,45.94
27.25,121.0,2018-03-09 ,46.2
27.25,121.25,2018-03-09 ,47.33
27.25,121.5,2018-03-09 ,47.3
27.25,121.75,2018-03-09 ,47.5
27.25,122.0,2018-03-09 ,42.77
27.25,122.25,2018-03-09 ,29.65
27.5,120.75,2018-03-09 ,44.98
27.5,121.0,2018-03-09 ,44.91
27.5,121.25,2018-03-09 ,46.01
27.5,121.5,2018-03-09 ,46.35
27.5,121.75,2018-03-09 ,46.99
27.5,122.0,2018-03-09 ,47.07
27.5,122.25,2018-03-09 ,43.37
27.75,120.75,2018-03-09 ,44.42
27.75,121.0,2018-03-09 ,45.13
27.75,121.25,2018-03-09 ,44.94
27.75,121.5,2018-03-09 ,45.88
27.75,121.75,2018-03-09 ,46.53
27.75,122.0,2018-03-09 ,46.9
27.75,122.25,2018-03-09 ,45.23
28.0,120.75,2018-03-09 ,44.62
28.0,121.0,2018-03-09 ,44.45
28.0,121.25,2018-03-09 ,44.79
28.0,121.5,2018-03-09 ,45.42
28.0,121.75,2018-03-09 ,45.53
28.0,122.0,2018-03-09 ,46.93
28.0,122.25,2018-03-09 ,46.33
28.25,121.25,2018-03-09 ,45.52
28.25,121.5,2018-03-09 ,44.9
28.25,121.75,2018-03-09 ,45.03
28.25,122.0,2018-03-09 ,46.12
28.25,122.25,2018-03-09 ,46.89
28.5,121.75,2018-03-09 ,45.08
28.5,122.0,2018-03-09 ,44.83
28.5,122.25,2018-03-09 ,46.06
27.25,120.75,2018-03-10 ,44.5
27.25,121.0,2018-03-10 ,46.32
27.25,121.25,2018-03-10 ,46.79
27.25,121.5,2018-03-10 ,46.45
27.25,121.75,2018-03-10 ,47.59
27.25,122.0,2018-03-10 ,46.95
27.25,122.25,2018-03-10 ,47.5
27.5,120.75,2018-03-10 ,43.54
27.5,121.0,2018-03-10 ,42.85
27.5,121.25,2018-03-10 ,45.3
27.5,121.5,2018-03-10 ,45.62
27.5,121.75,2018-03-10 ,46.6
27.5,122.0,2018-03-10 ,47.49
27.5,122.25,2018-03-10 ,47.58
27.75,120.75,2018-03-10 ,42.87
27.75,121.0,2018-03-10 ,43.9
27.75,121.25,2018-03-10 ,43.94
27.75,121.5,2018-03-10 ,45.32
27.75,121.75,2018-03-10 ,45.46
27.75,122.0,2018-03-10 ,47.14
27.75,122.25,2018-03-10 ,47.38
28.0,120.75,2018-03-10 ,43.2
28.0,121.0,2018-03-10 ,43.32
28.0,121.25,2018-03-10 ,43.72
28.0,121.5,2018-03-10 ,44.78
28.0,121.75,2018-03-10 ,45.19
28.0,122.0,2018-03-10 ,45.81
28.0,122.25,2018-03-10 ,47.45
28.25,121.25,2018-03-10 ,43.97
28.25,121.5,2018-03-10 ,43.64
28.25,121.75,2018-03-10 ,44.8
28.25,122.0,2018-03-10 ,45.51
28.25,122.25,2018-03-10 ,45.61
28.5,121.75,2018-03-10 ,44.49
28.5,122.0,2018-03-10 ,44.34
28.5,122.25,2018-03-10 ,45.02
27.25,120.5,2018-03-11 ,47.29
27.25,120.75,2018-03-11 ,48.18
27.25,121.0,2018-03-11 ,48.72
27.25,121.25,2018-03-11 ,48.4
27.25,121.5,2018-03-11 ,47.9
27.25,121.75,2018-03-11 ,47.94
27.25,122.0,2018-03-11 ,47.46
27.25,122.25,2018-03-11 ,47.63
27.5,120.75,2018-03-11 ,47.33
27.5,121.0,2018-03-11 ,47.69
27.5,121.25,2018-03-11 ,48.23
27.5,121.5,2018-03-11 ,47.6
27.5,121.75,2018-03-11 ,47.52
27.5,122.0,2018-03-11 ,47.71
27.5,122.25,2018-03-11 ,47.71
27.75,120.75,2018-03-11 ,46.93
27.75,121.0,2018-03-11 ,48.29
27.75,121.25,2018-03-11 ,48.33
27.75,121.5,2018-03-11 ,48.05
27.75,121.75,2018-03-11 ,47.42
27.75,122.0,2018-03-11 ,47.42
27.75,122.25,2018-03-11 ,47.56
28.0,120.75,2018-03-11 ,46.19
28.0,121.0,2018-03-11 ,47.27
28.0,121.25,2018-03-11 ,47.5
28.0,121.5,2018-03-11 ,48.08
28.0,121.75,2018-03-11 ,47.54
28.0,122.0,2018-03-11 ,47.57
28.0,122.25,2018-03-11 ,47.64
28.25,121.25,2018-03-11 ,47.07
28.25,121.5,2018-03-11 ,46.86
28.25,121.75,2018-03-11 ,47.49
28.25,122.0,2018-03-11 ,47.62
28.25,122.25,2018-03-11 ,47.73
28.5,121.75,2018-03-11 ,47.02
28.5,122.0,2018-03-11 ,46.99
28.5,122.25,2018-03-11 ,47.57
27.25,120.75,2018-03-12 ,47.73
27.25,121.0,2018-03-12 ,48.11
27.25,121.25,2018-03-12 ,47.62
27.25,121.5,2018-03-12 ,44.93
27.25,121.75,2018-03-12 ,27.45
27.25,122.0,2018-03-12 ,15.47
27.25,122.25,2018-03-12 ,10.19
27.5,120.75,2018-03-12 ,46.74
27.5,121.0,2018-03-12 ,46.97
27.5,121.25,2018-03-12 ,47.41
27.5,121.5,2018-03-12 ,46.39
27.5,121.75,2018-03-12 ,43.49
27.5,122.0,2018-03-12 ,13.97
27.5,122.25,2018-03-12 ,9.24
27.75,120.75,2018-03-12 ,46.05
27.75,121.0,2018-03-12 ,46.47
27.75,121.25,2018-03-12 ,45.67
27.75,121.5,2018-03-12 ,46.59
27.75,121.75,2018-03-12 ,44.48
27.75,122.0,2018-03-12 ,31.32
27.75,122.25,2018-03-12 ,24.45
28.0,120.75,2018-03-12 ,44.56
28.0,121.0,2018-03-12 ,45.42
28.0,121.25,2018-03-12 ,45.47
28.0,121.5,2018-03-12 ,38.43
28.0,121.75,2018-03-12 ,39.87
28.0,122.0,2018-03-12 ,40.71
28.0,122.25,2018-03-12 ,41.91
28.25,121.25,2018-03-12 ,44.57
28.25,121.5,2018-03-12 ,44.12
28.25,121.75,2018-03-12 ,45.6
28.25,122.0,2018-03-12 ,45.53
28.25,122.25,2018-03-12 ,41.78
28.5,121.75,2018-03-12 ,45.09
28.5,122.0,2018-03-12 ,43.91
28.5,122.25,2018-03-12 ,40.38
27.25,120.5,2018-03-13 ,46.11
27.25,120.75,2018-03-13 ,42.9
27.25,121.0,2018-03-13 ,42.33
27.25,121.25,2018-03-13 ,44.43
27.25,121.5,2018-03-13 ,47.66
27.25,121.75,2018-03-13 ,47.69
27.25,122.0,2018-03-13 ,47.06
27.25,122.25,2018-03-13 ,47.55
27.5,120.75,2018-03-13 ,43.05
27.5,121.0,2018-03-13 ,40.19
27.5,121.25,2018-03-13 ,44.06
27.5,121.5,2018-03-13 ,46.66
27.5,121.75,2018-03-13 ,47.02
27.5,122.0,2018-03-13 ,47.2
27.5,122.25,2018-03-13 ,47.03
27.75,120.75,2018-03-13 ,45.66
27.75,121.0,2018-03-13 ,45.29
27.75,121.25,2018-03-13 ,43.95
27.75,121.5,2018-03-13 ,46.69
27.75,121.75,2018-03-13 ,46.76
27.75,122.0,2018-03-13 ,47.31
27.75,122.25,2018-03-13 ,46.91
28.0,120.75,2018-03-13 ,45.06
28.0,121.0,2018-03-13 ,45.23
28.0,121.25,2018-03-13 ,39.64
28.0,121.5,2018-03-13 ,46.26
28.0,121.75,2018-03-13 ,46.77
28.0,122.0,2018-03-13 ,46.32
28.0,122.25,2018-03-13 ,47.17
28.25,121.25,2018-03-13 ,46.0
